sim_index,strategy,total_time_s,pit_stop_count,sc_laps
51489,B,6128.075991377674,1,50
51490,B,6129.634599818671,1,49
51491,B,6170.395866275937,1,48
51492,B,6179.890228500254,1,43
51493,B,6192.578478725198,1,47
51494,B,6190.33498375444,1,37
51495,B,6167.064334774347,1,40
51496,B,6226.642769376609,1,33
51497,B,6137.57417255876,1,48
51498,B,6128.356208169573,1,55
51499,B,6135.723185554274,1,47
51500,B,6148.159704408745,1,42
51501,B,6133.170970319241,1,48
51502,B,6156.11612541816,1,40
51503,B,6168.893822880345,1,51
51504,B,6184.654851807208,1,36
51505,B,6167.197404156868,1,39
51506,B,6186.174855148288,1,36
51507,B,6128.987028010042,1,51
51508,B,6123.192708238851,1,48
51509,B,6152.261225038196,1,44
51510,B,6141.822535095583,1,49
51511,B,6152.656108159888,1,53
51512,B,6130.793564886103,1,55
51513,B,6216.876457312016,1,31
51514,B,6140.057107444707,1,45
51515,B,6137.617285604402,1,47
51516,B,6130.421781933108,1,48
51517,B,6139.567555259126,1,51
51518,B,6234.147248489728,1,30
51519,B,6126.138786956686,1,51
51520,B,6195.187598892772,1,35
51521,B,6136.556739563716,1,45
51522,B,6144.06841048803,1,52
51523,B,6126.312765434792,1,48
51524,B,6270.819900110966,1,37
51525,B,6155.135637366377,1,46
51526,B,6176.038324807584,1,39
51527,B,6300.488629875612,1,33
51528,B,6183.520694515864,1,48
51529,B,6275.328029893239,1,30
51530,B,6171.435959486348,1,39
51531,B,6155.036926649642,1,49
51532,B,6139.719770544753,1,45
51533,B,6129.6853749544625,1,50
51534,B,6133.435955317284,1,47
51535,B,6153.596055339556,1,42
51536,B,6148.758431074288,1,42
51537,B,6189.226410484709,1,36
51538,B,6138.9194401937275,1,49
51539,B,6128.6801027958045,1,49
51540,B,6186.565434009624,1,39
51541,B,6153.632198042455,1,42
51542,B,6164.04810597934,1,44
51543,B,6130.597956781436,1,54
51544,B,6154.673845428216,1,45
51545,B,6163.460402905206,1,42
51546,B,6129.19384741631,1,48
51547,B,6142.89598694847,1,45
51548,B,6273.863309005344,1,36
51549,B,6174.511194227571,1,45
51550,B,6180.787386489705,1,47
51551,B,6164.317815794559,1,39
51552,B,6136.0618881875025,1,48
51553,B,6141.750282354741,1,45
51554,B,6130.069044346146,1,48
51555,B,6129.693312199595,1,49
51556,B,6128.484047614795,1,54
51557,B,6162.9757421594,1,40
51558,B,6156.279741915714,1,41
51559,B,6256.803938025187,1,40
51560,B,6166.561836266132,1,39
51561,B,6130.419623901042,1,48
51562,B,6142.92832161517,1,42
51563,B,6209.785500623813,1,42
51564,B,6139.919630929513,1,49
51565,B,6142.792364729545,1,51
51566,B,6173.714304631413,1,48
51567,B,6149.481677357348,1,42
51568,B,6227.814661688927,1,30
51569,B,6271.871541326032,1,38
51570,B,6137.317614939889,1,48
51571,B,6165.340425647738,1,42
51572,B,6156.607953830658,1,44
51573,B,6139.824792463856,1,51
51574,B,6172.014078669596,1,48
51575,B,6189.455539937847,1,39
51576,B,6203.435833547207,1,33
51577,B,6152.45057997317,1,42
51578,B,6152.72479872605,1,50
51579,B,6139.289634041346,1,52
51580,B,6161.387047109836,1,42
51581,B,6142.281872002862,1,44
51582,B,6149.46834886775,1,42
51583,B,6155.384678290244,1,42
51584,B,6127.5962140008205,1,48
51585,B,6183.07613627603,1,39
51586,B,6148.4801884037115,1,42
51587,B,6167.00328394222,1,39
51588,B,6194.403203768433,1,39
51589,B,6178.941166899111,1,36
51590,B,6221.913045791406,1,39
51591,B,6155.8100699691095,1,42
51592,B,6194.415510099704,1,35
51593,B,6140.075735851832,1,42
51594,B,6210.698496096983,1,34
51595,B,6160.241562099759,1,46
51596,B,6159.933775931696,1,50
51597,B,6155.296060228297,1,44
51598,B,6166.8418079965095,1,39
51599,B,6193.200268144474,1,35
51600,B,6202.70202356076,1,38
51601,B,6227.020657997764,1,39
51602,B,6182.870110522408,1,39
51603,B,6125.58390893903,1,51
51604,B,6152.32849253799,1,43
51605,B,6135.18199227319,1,60
51606,B,6133.155995460699,1,47
51607,B,6184.698083649604,1,43
51608,B,6142.9356558894315,1,50
51609,B,6128.306199110762,1,50
51610,B,6140.780853864833,1,46
51611,B,6180.02731488975,1,38
51612,B,6133.237304296078,1,45
51613,B,6155.67904723892,1,51
51614,B,6136.286094365535,1,51
51615,B,6171.416121358883,1,41
51616,B,6139.9658943278055,1,60
51617,B,6127.4490206950595,1,50
51618,B,6266.857908223442,1,36
51619,B,6166.387242456824,1,40
51620,B,6168.433818647936,1,41
51621,B,6160.090871050529,1,42
51622,B,6162.953238783825,1,57
51623,B,6151.652113596826,1,42
51624,B,6158.378134391497,1,39
51625,B,6157.317250128571,1,39
51626,B,6159.703299184594,1,42
51627,B,6148.956570357311,1,41
51628,B,6166.58499848255,1,48
51629,B,6130.117334630383,1,46
51630,B,6127.226260658068,1,54
51631,B,6189.533161246086,1,34
51632,B,6164.349936634394,1,48
51633,B,6130.889067811595,1,54
51634,B,6191.651103475929,1,43
51635,B,6129.568152210929,1,53
51636,B,6129.666339887641,1,52
51637,B,6153.747595941749,1,42
51638,B,6129.627263651485,1,57
51639,B,6269.59461821925,1,33
51640,B,6140.028564830318,1,44
51641,B,6196.130124971461,1,36
51642,B,6136.1595062467695,1,45
51643,B,6157.55113077974,1,39
51644,B,6159.802943069094,1,39
51645,B,6144.1102412435175,1,42
51646,B,6238.3931808927,1,30
51647,B,6169.189142622334,1,39
51648,B,6220.971275630714,1,30
51649,B,6148.135599988671,1,48
51650,B,6125.401422646958,1,50
51651,B,6138.120615333044,1,45
51652,B,6183.660912216933,1,39
51653,B,6168.931487490574,1,43
51654,B,6178.449444089524,1,46
51655,B,6139.5412498922615,1,47
51656,B,6131.578320134213,1,53
51657,B,6165.97530331854,1,39
51658,B,6140.97701373576,1,47
51659,B,6170.242271771757,1,41
51660,B,6126.815369332502,1,49
51661,B,6189.519078771726,1,35
51662,B,6193.519690221779,1,47
51663,B,6123.463978897264,1,52
51664,B,6149.856674253864,1,42
51665,B,6154.966834919738,1,48
51666,B,6191.828637791143,1,44
51667,B,6125.603023417732,1,51
51668,B,6140.018006308489,1,43
51669,B,6154.237299342491,1,42
51670,B,6132.028529416004,1,48
51671,B,6135.852745127898,1,45
51672,B,6184.291460957225,1,36
51673,B,6143.596119543773,1,45
51674,B,6273.024912106249,1,26
51675,B,6137.784517364112,1,48
51676,B,6129.027436427056,1,51
51677,B,6131.035900255723,1,48
51678,B,6251.1944914403675,1,34
51679,B,6212.846382704554,1,36
51680,B,6134.599084264862,1,52
51681,B,6151.363021652859,1,42
51682,B,6159.744113193775,1,39
51683,B,6189.429395933669,1,39
51684,B,6213.926393938937,1,39
51685,B,6134.948546331688,1,51
51686,B,6175.446647145058,1,36
51687,B,6162.096066799164,1,39
51688,B,6177.195611045145,1,36
51689,B,6130.266623532954,1,50
51690,B,6184.293454455401,1,48
51691,B,6134.580338661084,1,51
51692,B,6186.682354429024,1,40
51693,B,6154.295305232301,1,41
51694,B,6156.384183889235,1,39
51695,B,6149.538353298468,1,45
51696,B,6390.89608976007,1,30
51697,B,6160.440378614651,1,42
51698,B,6140.461295390942,1,45
51699,B,6145.445700362939,1,42
51700,B,6139.819962889044,1,45
51701,B,6125.309732607276,1,51
51702,B,6139.963203601178,1,44
51703,B,6266.1380271652815,1,35
51704,B,6149.718845447051,1,42
51705,B,6183.483367337095,1,41
51706,B,6131.613750936073,1,50
51707,B,6134.693840221237,1,48
51708,B,6133.494995458956,1,48
51709,B,6193.839939013013,1,36
51710,B,6138.544713906084,1,45
51711,B,6138.258382969535,1,51
51712,B,6126.623364306253,1,51
51713,B,6131.936099488432,1,51
51714,B,6152.460639633,1,41
51715,B,6200.00552207205,1,49
51716,B,6131.02864957371,1,47
51717,B,6188.437354234856,1,43
51718,B,6137.474298794727,1,44
51719,B,6196.702979047319,1,35
51720,B,6142.483674014955,1,45
51721,B,6151.207377357347,1,42
51722,B,6135.821762052083,1,46
51723,B,6161.911111975754,1,41
51724,B,6184.514918633499,1,39
51725,B,6128.344751677279,1,54
51726,B,6134.324158841147,1,45
51727,B,6229.818510521305,1,39
51728,B,6248.008414574462,1,33
51729,B,6137.797137780999,1,45
51730,B,6147.184873857022,1,43
51731,B,6143.72267832379,1,43
51732,B,6157.283414036956,1,46
51733,B,6142.424456507763,1,48
51734,B,6160.650259819217,1,41
51735,B,6223.9712475149345,1,39
51736,B,6131.957814612863,1,52
51737,B,6316.048544450365,1,33
51738,B,6198.951436414709,1,43
51739,B,6125.55905547293,1,51
51740,B,6139.440960343852,1,46
51741,B,6147.10637734721,1,41
51742,B,6146.176738529557,1,41
51743,B,6133.359313478909,1,51
51744,B,6167.806312952074,1,51
51745,B,6158.121749275644,1,40
51746,B,6171.250908534018,1,36
51747,B,6140.9327052175995,1,48
51748,B,6159.062232800324,1,44
51749,B,6139.777446218162,1,45
51750,B,6233.97983859328,1,44
51751,B,6178.290917397131,1,37
51752,B,6160.565866635176,1,45
51753,B,6156.459705063731,1,42
51754,B,6184.38695285454,1,42
51755,B,6154.887864238329,1,39
51756,B,6152.525345658377,1,41
51757,B,6135.521723979381,1,49
51758,B,6146.571255767863,1,54
51759,B,6134.012251690029,1,46
51760,B,6145.264926449591,1,42
51761,B,6135.516760381701,1,51
51762,B,6152.219219982545,1,42
51763,B,6151.823024290069,1,44
51764,B,6193.212192616244,1,45
51765,B,6128.947241701289,1,51
51766,B,6179.484795863337,1,39
51767,B,6224.391761333455,1,33
51768,B,6222.883493381589,1,46
51769,B,6161.242752530388,1,43
51770,B,6187.335526984609,1,40
51771,B,6144.831962632751,1,42
51772,B,6151.013448365723,1,45
51773,B,6176.563807313492,1,46
51774,B,6168.609927253525,1,43
51775,B,6129.442266057136,1,54
51776,B,6149.190617375887,1,42
51777,B,6159.195630643173,1,39
51778,B,6158.787405150547,1,42
51779,B,6128.384924128617,1,48
51780,B,6188.703422338429,1,38
51781,B,6143.5557892555635,1,50
51782,B,6139.208727273763,1,48
51783,B,6133.011157840246,1,50
51784,B,6184.900928232567,1,39
51785,B,6192.841084679411,1,45
51786,B,6133.498966866619,1,50
51787,B,6199.994660670215,1,33
51788,B,6170.241993795342,1,39
51789,B,6274.99837210014,1,33
51790,B,6160.707804238748,1,42
51791,B,6143.700156174932,1,50
51792,B,6140.097150778429,1,54
51793,B,6158.601771661544,1,40
51794,B,6161.0027109024295,1,39
51795,B,6139.886467942322,1,45
51796,B,6130.727117038179,1,52
51797,B,6170.375438023362,1,39
51798,B,6143.352431134239,1,49
51799,B,6135.086875514275,1,48
51800,B,6146.175215519242,1,49
51801,B,6295.894424694492,1,45
51802,B,6137.594628116257,1,60
51803,B,6165.18114334721,1,42
51804,B,6167.312486056782,1,42
51805,B,6128.656908605952,1,51
51806,B,6125.713419824109,1,51
51807,B,6177.3315816620925,1,37
51808,B,6161.610989261172,1,45
51809,B,6138.519806970895,1,63
51810,B,6142.913075556508,1,51
51811,B,6128.564658081972,1,51
51812,B,6144.265512699201,1,48
51813,B,6209.287955927646,1,39
51814,B,6157.760636587916,1,41
51815,B,6147.331303809921,1,42
51816,B,6167.44768262412,1,38
51817,B,6175.958617207202,1,38
51818,B,6176.564193871297,1,36
51819,B,6133.602632775764,1,54
51820,B,6139.773408615267,1,52
51821,B,6153.968186522977,1,47
51822,B,6143.687649629024,1,51
51823,B,6161.849749473494,1,39
51824,B,6164.207705564823,1,41
51825,B,6142.095505897992,1,45
51826,B,6124.7434024346185,1,52
51827,B,6127.403754625954,1,55
51828,B,6157.656033757147,1,40
51829,B,6159.428053350645,1,46
51830,B,6134.054094573613,1,54
51831,B,6179.140066714173,1,39
51832,B,6138.31034827852,1,45
51833,B,6136.23453985645,1,48
51834,B,6142.015855290136,1,54
51835,B,6192.88574116005,1,36
51836,B,6162.522726513381,1,39
51837,B,6127.693440638675,1,50
51838,B,6143.448043924556,1,42
51839,B,6260.022199496499,1,30
51840,B,6143.71655367308,1,51
51841,B,6129.706378642514,1,54
51842,B,6129.309710776768,1,51
51843,B,6167.811353983879,1,49
51844,B,6179.335804251302,1,41
51845,B,6188.00571033406,1,34
51846,B,6131.800981873739,1,51
51847,B,6161.904860104873,1,46
51848,B,6158.038790760112,1,43
51849,B,6135.842681232932,1,48
51850,B,6190.085994687818,1,45
51851,B,6152.261105429749,1,41
51852,B,6183.656008515801,1,44
51853,B,6205.155679979529,1,34
51854,B,6183.431448304677,1,36
51855,B,6140.6229988794485,1,45
51856,B,6222.469271781548,1,39
51857,B,6122.60193981158,1,50
51858,B,6143.311504082464,1,43
51859,B,6137.982038400852,1,45
51860,B,6233.935855296697,1,32
51861,B,6127.883313271978,1,52
51862,B,6222.243469755107,1,36
51863,B,6241.314789698118,1,46
51864,B,6183.606216218098,1,36
51865,B,6183.303912789974,1,39
51866,B,6182.7099924848735,1,39
51867,B,6177.29331044846,1,48
51868,B,6130.325998472629,1,54
51869,B,6158.487599105872,1,40
51870,B,6206.230795440356,1,45
51871,B,6196.043901826631,1,36
51872,B,6157.251153510842,1,43
51873,B,6128.79792865185,1,50
51874,B,6124.644753432861,1,51
51875,B,6174.866843477038,1,39
51876,B,6129.04471194376,1,52
51877,B,6154.904871033707,1,42
51878,B,6166.080843824629,1,47
51879,B,6161.74847490577,1,41
51880,B,6140.213285138864,1,47
51881,B,6223.341388857745,1,33
51882,B,6127.7264041813705,1,55
51883,B,6141.04044328563,1,43
51884,B,6205.11625219008,1,41
51885,B,6260.593837643165,1,39
51886,B,6223.452457114396,1,39
51887,B,6145.034984775071,1,45
51888,B,6162.460038286079,1,39
51889,B,6139.512987774937,1,47
51890,B,6143.459024399819,1,50
51891,B,6281.148590528585,1,26
51892,B,6223.384637193139,1,36
51893,B,6159.456476576405,1,42
51894,B,6200.694881124949,1,34
51895,B,6146.31227234135,1,45
51896,B,6163.369930424061,1,41
51897,B,6191.21834127264,1,39
51898,B,6176.632889337254,1,37
51899,B,6159.597159916558,1,48
51900,B,6182.9064742899955,1,42
51901,B,6131.335617552176,1,57
51902,B,6157.765500381389,1,42
51903,B,6162.229329179962,1,46
51904,B,6137.450580753752,1,44
51905,B,6157.048125999706,1,47
51906,B,6170.9202572775375,1,39
51907,B,6126.571047354568,1,48
51908,B,6271.111272215418,1,36
51909,B,6127.094045408189,1,54
51910,B,6127.835716506487,1,57
51911,B,6164.762169370698,1,42
51912,B,6204.75529253345,1,33
51913,B,6194.869123271996,1,46
51914,B,6146.225698131624,1,42
51915,B,6144.489003052852,1,48
51916,B,6182.259619524261,1,41
51917,B,6232.540960850048,1,32
51918,B,6150.429626091269,1,41
51919,B,6130.379905325217,1,51
51920,B,6149.353505185515,1,42
51921,B,6136.950458500163,1,45
51922,B,6166.466705476259,1,39
51923,B,6161.564446396905,1,41
51924,B,6198.915312464136,1,48
51925,B,6140.841329521546,1,42
51926,B,6131.091374440289,1,52
51927,B,6142.751333599443,1,49
51928,B,6127.711686170656,1,51
51929,B,6146.632074756889,1,43
51930,B,6133.633558196913,1,50
51931,B,6201.073240555355,1,33
51932,B,6137.060904177251,1,44
51933,B,6205.042756050596,1,33
51934,B,6185.076955855588,1,48
51935,B,6157.196340005833,1,42
51936,B,6163.384530398435,1,42
51937,B,6293.820010560969,1,28
51938,B,6162.790633665581,1,39
51939,B,6146.203862405546,1,48
51940,B,6132.4556980839725,1,48
51941,B,6239.391984568012,1,45
51942,B,6188.97416963101,1,39
51943,B,6168.105715355172,1,39
51944,B,6192.099977259905,1,43
51945,B,6164.054251038645,1,39
51946,B,6139.4789606995355,1,45
51947,B,6179.405172688701,1,45
51948,B,6145.05660605111,1,43
51949,B,6139.2135925532275,1,55
51950,B,6141.502731256113,1,44
51951,B,6190.9415498256885,1,45
51952,B,6159.1900755994,1,44
51953,B,6125.497331117002,1,50
51954,B,6140.332773108916,1,47
51955,B,6164.358029726253,1,41
51956,B,6153.539550691784,1,41
51957,B,6163.0237197946735,1,39
51958,B,6158.690261053505,1,42
51959,B,6193.71153003822,1,46
51960,B,6146.492740367195,1,42
51961,B,6216.12828852152,1,44
51962,B,6158.689238563488,1,48
51963,B,6177.126164876283,1,36
51964,B,6164.278232995124,1,42
51965,B,6136.472466067101,1,49
51966,B,6151.40733651851,1,42
51967,B,6152.531167055473,1,42
51968,B,6232.028109711429,1,30
51969,B,6163.878523851005,1,42
51970,B,6164.380328102531,1,48
51971,B,6187.651734161947,1,45
51972,B,6165.355729305384,1,39
51973,B,6138.579655283497,1,49
51974,B,6224.917827809097,1,39
51975,B,6187.729859839303,1,42
51976,B,6151.822106504126,1,40
51977,B,6155.909355615271,1,40
51978,B,6144.309101363301,1,48
51979,B,6152.271482575642,1,48
51980,B,6138.269145822973,1,53
51981,B,6228.787918074471,1,30
51982,B,6128.940192839409,1,46
51983,B,6229.294626205061,1,42
51984,B,6222.701989449669,1,38
51985,B,6149.609327412983,1,42
51986,B,6189.289791298378,1,39
51987,B,6168.067010980225,1,36
51988,B,6190.585150204354,1,35
51989,B,6149.766272273547,1,51
51990,B,6195.216312499242,1,45
51991,B,6129.832854503742,1,56
51992,B,6152.071380716291,1,43
51993,B,6146.547586134008,1,42
51994,B,6128.947215033683,1,47
51995,B,6139.335306270557,1,46
51996,B,6203.513761406381,1,33
51997,B,6215.312644701733,1,45
51998,B,6144.074816501899,1,45
51999,B,6178.808329610011,1,42
52000,B,6136.913070717014,1,44
52001,B,6150.859268974531,1,41
52002,B,6127.777163577269,1,51
52003,B,6179.990124036465,1,40
52004,B,6145.112047855529,1,43
52005,B,6158.964801548783,1,46
52006,B,6161.971363993475,1,48
52007,B,6145.993402484285,1,44
52008,B,6135.5379943670405,1,46
52009,B,6192.991492824188,1,45
52010,B,6192.2438307918255,1,42
52011,B,6138.6677336133525,1,49
52012,B,6148.271037404867,1,42
52013,B,6141.821535453375,1,49
52014,B,6143.562647971237,1,52
52015,B,6137.80514937784,1,48
52016,B,6152.310737553663,1,42
52017,B,6133.403308946528,1,48
52018,B,6361.487040583365,1,21
52019,B,6150.045573343659,1,45
52020,B,6213.961939986996,1,47
52021,B,6223.06175227951,1,39
52022,B,6153.982263118716,1,42
52023,B,6176.570450454704,1,39
52024,B,6232.568661110901,1,41
52025,B,6160.17835178086,1,39
52026,B,6125.943721350289,1,50
52027,B,6132.13761562348,1,48
52028,B,6256.397795454017,1,33
52029,B,6193.30903562218,1,37
52030,B,6141.546949901611,1,45
52031,B,6144.201962317805,1,43
52032,B,6166.597447590384,1,39
52033,B,6129.253613897484,1,48
52034,B,6135.629053775755,1,45
52035,B,6148.410587969215,1,43
52036,B,6155.702197845131,1,44
52037,B,6157.286388389551,1,45
52038,B,6154.936775417649,1,44
52039,B,6270.583940269508,1,33
52040,B,6137.146075900871,1,45
52041,B,6128.901552208116,1,50
52042,B,6147.369417224554,1,45
52043,B,6131.169246924175,1,51
52044,B,6145.377022479564,1,42
52045,B,6191.737656757098,1,44
52046,B,6128.55609520251,1,51
52047,B,6143.342941971116,1,43
52048,B,6196.290366730101,1,36
52049,B,6124.6317016149915,1,48
52050,B,6139.449275033528,1,45
52051,B,6155.662442371049,1,42
52052,B,6146.5471748773925,1,43
52053,B,6127.874688245292,1,48
52054,B,6137.630625948858,1,48
52055,B,6143.151880594797,1,45
52056,B,6212.246421791349,1,38
52057,B,6149.610209680625,1,45
52058,B,6203.198599325917,1,33
52059,B,6140.042642089775,1,45
52060,B,6270.548549222827,1,33
52061,B,6129.93101721949,1,51
52062,B,6141.80611054934,1,42
52063,B,6174.972584876553,1,36
52064,B,6148.571698618877,1,45
52065,B,6172.6737966813,1,47
52066,B,6156.846123215281,1,46
52067,B,6154.00328299328,1,45
52068,B,6224.691044896771,1,39
52069,B,6206.893859950234,1,39
52070,B,6158.255377257928,1,42
52071,B,6175.7185026043435,1,49
52072,B,6144.431223440204,1,42
52073,B,6229.505585715245,1,42
52074,B,6136.814668859651,1,52
52075,B,6229.7322055236755,1,36
52076,B,6126.7303873225155,1,51
52077,B,6139.338333448728,1,48
52078,B,6196.643340598814,1,42
52079,B,6127.466311570115,1,48
52080,B,6154.363173624663,1,41
52081,B,6128.467391723805,1,51
52082,B,6128.396306046452,1,47
52083,B,6162.816247878584,1,39
52084,B,6200.427040150398,1,48
52085,B,6152.099288637993,1,44
52086,B,6131.527019702787,1,45
52087,B,6131.225930007008,1,49
52088,B,6232.856723098832,1,33
52089,B,6155.065334941386,1,43
52090,B,6188.186173910763,1,43
52091,B,6160.801920386864,1,42
52092,B,6155.804468748617,1,41
52093,B,6137.603879262639,1,47
52094,B,6133.853566817243,1,48
52095,B,6143.608648903071,1,44
52096,B,6157.880355708685,1,45
52097,B,6215.508359720881,1,42
52098,B,6125.725119587825,1,54
52099,B,6137.32882840908,1,46
52100,B,6152.717281776665,1,45
52101,B,6133.598343769001,1,47
52102,B,6127.717438060765,1,48
52103,B,6148.366413329665,1,42
52104,B,6131.482151295407,1,50
52105,B,6197.583177795228,1,42
52106,B,6159.051855963843,1,42
52107,B,6132.488455300319,1,48
52108,B,6239.313225866487,1,31
52109,B,6126.673354603246,1,53
52110,B,6209.181404773062,1,36
52111,B,6140.351814253483,1,45
52112,B,6156.265151430143,1,42
52113,B,6207.887599273552,1,32
52114,B,6158.486359588257,1,45
52115,B,6156.610157065301,1,42
52116,B,6123.511262791526,1,51
52117,B,6163.129562844202,1,39
52118,B,6172.6221935026615,1,41
52119,B,6140.537310074175,1,48
52120,B,6275.468651835983,1,27
52121,B,6212.134772796073,1,36
52122,B,6161.9091430704275,1,57
52123,B,6160.65508819995,1,48
52124,B,6140.091935090435,1,44
52125,B,6165.741904460815,1,45
52126,B,6151.258416147307,1,43
52127,B,6165.825679872682,1,42
52128,B,6194.008597697729,1,36
52129,B,6148.662955451897,1,40
52130,B,6134.548101508243,1,48
52131,B,6128.023425263618,1,57
52132,B,6182.912992308395,1,42
52133,B,6142.533988403089,1,45
52134,B,6160.329093146805,1,48
52135,B,6156.146841332013,1,42
52136,B,6201.940481411724,1,42
52137,B,6159.420823749559,1,46
52138,B,6184.580636340781,1,39
52139,B,6157.822324641404,1,42
52140,B,6185.792991314973,1,41
52141,B,6169.75201124159,1,38
52142,B,6143.514422879798,1,48
52143,B,6127.564645338516,1,49
52144,B,6150.787913876891,1,48
52145,B,6293.155968176308,1,27
52146,B,6130.62438134574,1,51
52147,B,6155.757972431948,1,48
52148,B,6136.175503578961,1,44
52149,B,6181.298736446994,1,45
52150,B,6235.410906890306,1,30
52151,B,6149.603846223067,1,45
52152,B,6221.095531139903,1,32
52153,B,6128.962947845514,1,48
52154,B,6137.547521426905,1,48
52155,B,6215.51717193748,1,42
52156,B,6141.004794758259,1,44
52157,B,6187.980501228276,1,39
52158,B,6273.528900542029,1,39
52159,B,6131.009668749177,1,51
52160,B,6136.6398019478665,1,53
52161,B,6165.71683715967,1,45
52162,B,6133.022299027143,1,51
52163,B,6128.900962719883,1,52
52164,B,6142.532086856798,1,52
52165,B,6218.040005594287,1,42
52166,B,6128.325593428487,1,53
52167,B,6135.733566672905,1,48
52168,B,6138.898684805896,1,48
52169,B,6252.127501085858,1,27
52170,B,6142.278694831769,1,48
52171,B,6129.582245837874,1,48
52172,B,6161.968118731338,1,48
52173,B,6173.425349760709,1,39
52174,B,6222.0929887403045,1,38
52175,B,6149.026798449724,1,47
52176,B,6183.191782349423,1,36
52177,B,6136.9313415697625,1,47
52178,B,6148.759369643736,1,42
52179,B,6183.636531110912,1,40
52180,B,6155.919422833011,1,45
52181,B,6188.208051427114,1,45
52182,B,6130.843094596569,1,57
52183,B,6138.131923676365,1,45
52184,B,6127.709952365611,1,48
52185,B,6177.838378716209,1,39
52186,B,6224.1440352341815,1,37
52187,B,6135.527744346994,1,47
52188,B,6133.108807616965,1,57
52189,B,6234.757609508952,1,31
52190,B,6143.658750147416,1,51
52191,B,6141.715668243143,1,49
52192,B,6134.858763670057,1,46
52193,B,6136.141606218971,1,45
52194,B,6157.651580651058,1,45
52195,B,6164.099193344348,1,39
52196,B,6141.674734508888,1,51
52197,B,6167.7306696872965,1,45
52198,B,6139.5637544338315,1,44
52199,B,6159.332571739358,1,49
52200,B,6180.045937835046,1,38
52201,B,6143.289147264336,1,45
52202,B,6160.6838308364995,1,40
52203,B,6236.013962784449,1,33
52204,B,6162.431144811247,1,43
52205,B,6335.069408389091,1,38
52206,B,6148.112354963464,1,42
52207,B,6166.755311500766,1,49
52208,B,6142.993933784957,1,60
52209,B,6149.683877097676,1,63
52210,B,6134.959165813239,1,48
52211,B,6159.757044417291,1,39
52212,B,6163.680906553773,1,39
52213,B,6159.909375379378,1,42
52214,B,6137.533431920379,1,49
52215,B,6220.424606423152,1,37
52216,B,6156.305590163696,1,42
52217,B,6191.320058251782,1,36
52218,B,6140.749799378771,1,50
52219,B,6202.952781861503,1,34
52220,B,6127.029658041573,1,48
52221,B,6159.446118766714,1,47
52222,B,6257.33474307333,1,33
52223,B,6189.260489950836,1,40
52224,B,6182.220498341697,1,36
52225,B,6138.273585103365,1,46
52226,B,6178.9281110911725,1,38
52227,B,6153.915896418931,1,45
52228,B,6147.631615213424,1,42
52229,B,6138.760611357645,1,48
52230,B,6156.78726055016,1,40
52231,B,6135.0814180894085,1,60
52232,B,6160.229674805785,1,48
52233,B,6171.507934973567,1,39
52234,B,6222.975594775553,1,36
52235,B,6142.525789577344,1,56
52236,B,6125.010254870065,1,55
52237,B,6186.833418894359,1,38
52238,B,6135.24498079655,1,58
52239,B,6192.27568908677,1,43
52240,B,6187.853406762396,1,42
52241,B,6226.0692116934015,1,37
52242,B,6141.759458198657,1,44
52243,B,6225.686255059081,1,33
52244,B,6205.142048004612,1,32
52245,B,6174.740879841611,1,39
52246,B,6191.643916567934,1,36
52247,B,6162.651194078174,1,41
52248,B,6284.136551867941,1,29
52249,B,6160.223177064298,1,41
52250,B,6268.807736368341,1,33
52251,B,6163.420285168636,1,42
52252,B,6160.309251410092,1,42
52253,B,6182.258264540776,1,36
52254,B,6146.784801129564,1,44
52255,B,6157.588658220543,1,42
52256,B,6198.362003606038,1,37
52257,B,6151.503356166408,1,53
52258,B,6253.6275669227525,1,30
52259,B,6151.041920341224,1,45
52260,B,6229.277794014693,1,42
52261,B,6179.158578595287,1,36
52262,B,6126.9980265651075,1,51
52263,B,6174.572718543269,1,42
52264,B,6144.500226003209,1,48
52265,B,6184.506276136882,1,39
52266,B,6137.2862430943815,1,45
52267,B,6173.4468068625665,1,37
52268,B,6129.433341921662,1,49
52269,B,6153.526573364896,1,49
52270,B,6202.9109307973595,1,33
52271,B,6160.426519210139,1,45
52272,B,6195.410308207985,1,34
52273,B,6217.633424739789,1,42
52274,B,6160.5291613277805,1,41
52275,B,6194.241014255457,1,36
52276,B,6194.916862316659,1,36
52277,B,6127.73578949335,1,51
52278,B,6169.287933654207,1,42
52279,B,6161.7393025564825,1,42
52280,B,6130.530255915556,1,48
52281,B,6138.781141458844,1,54
52282,B,6141.646709226077,1,44
52283,B,6129.839908247568,1,49
52284,B,6188.248105304226,1,40
52285,B,6221.1286888744535,1,45
52286,B,6152.252200406363,1,42
52287,B,6200.937985916368,1,33
52288,B,6176.36467365492,1,36
52289,B,6189.618503588242,1,43
52290,B,6223.396976851375,1,40
52291,B,6129.949106426292,1,51
52292,B,6125.329298837011,1,49
52293,B,6173.405802741285,1,42
52294,B,6125.854469008151,1,51
52295,B,6166.746793317707,1,39
52296,B,6160.690374985562,1,41
52297,B,6184.524059574743,1,39
52298,B,6137.441586566102,1,45
52299,B,6129.5000286562945,1,51
52300,B,6142.378009241007,1,47
52301,B,6200.6067610663285,1,45
52302,B,6221.86031133182,1,31
52303,B,6138.838185456845,1,46
52304,B,6322.9896240531725,1,36
52305,B,6157.625262030204,1,39
52306,B,6132.725856154117,1,54
